(3.9415652751922607, 3, 0, 32767)
(3.9774584770202637, 0, 0, 0)
(4.013366937637329, 3, 0, 30711)
(4.054370403289795, 0, 0, 0)
(4.090302228927612, 3, 0, 30454)
(4.1363372802734375, 0, 0, 0)
(4.177372455596924, 3, 0, 30197)
(4.218420743942261, 0, 0, 0)
(4.254372835159302, 3, 0, 29426)
(4.300426244735718, 0, 0, 0)
(4.341369867324829, 3, 0, 28398)
(4.377239942550659, 0, 0, 0)
(4.418191909790039, 3, 0, 26856)
(4.4540698528289795, 0, 0, 0)
(4.500190496444702, 3, 0, 24029)
(4.5360846519470215, 0, 0, 0)
(4.5822906494140625, 3, 0, 20174)
(4.618168592453003, 0, 0, 0)
(4.654118537902832, 3, 0, 16319)
(4.6900389194488525, 0, 0, 0)
(4.725940465927124, 3, 0, 12721)
(4.761847019195557, 0, 0, 0)
(4.802925109863281, 3, 0, 9123)
(4.849016189575195, 0, 0, 0)
(4.884925842285156, 3, 0, 6039)
(4.920926332473755, 0, 0, 0)
(4.961979150772095, 3, 0, 3212)
(4.997838735580444, 0, 0, 0)
(5.033798456192017, 3, 0, 899)
(5.069784641265869, 0, 0, 0)
(5.115962743759155, 3, 0, 128)
(5.151796102523804, 0, 0, 0)
(5.192737340927124, 0, 3, 0)
(5.228543758392334, 0, 0, 0)
(5.269709825515747, 3, 0, 32510)
(5.315856218338013, 0, 0, 0)
(5.351722002029419, 3, 1, 5782)
(5.39776349067688, 0, 0, 0)
(5.433633804321289, 3, 0, 32767)
(5.469613552093506, 0, 0, 0)
(5.510673522949219, 3, 1, 4497)
(5.551710605621338, 0, 0, 0)
(5.587590456008911, 3, 1, 3212)
(5.628652095794678, 0, 0, 0)
(5.664579629898071, 3, 1, 2184)
(5.710792779922485, 0, 0, 0)
(5.746707439422607, 3, 1, 1413)
(5.782752513885498, 0, 0, 0)
(5.8237831592559814, 1, 307, 1)
(5.8596649169921875, 0, 0, 0)
(5.900677680969238, 3, 1, 899)
(5.951884031295776, 0, 0, 0)
(5.992856025695801, 3, 1, 385)
(6.033836603164673, 0, 0, 0)
(6.069702386856079, 3, 1, 128)
(6.110864877700806, 0, 0, 0)
(6.151906251907349, 3, 1, -129)
(6.187892198562622, 0, 0, 0)
(6.233949899673462, 3, 0, 28398)
(6.269871234893799, 0, 0, 0)
(6.310918092727661, 3, 0, 23258)
(6.346874237060547, 0, 0, 0)
(6.388082981109619, 3, 0, 19403)
(6.434070587158203, 0, 0, 0)
(6.470180988311768, 3, 0, 15291)
(6.511236667633057, 0, 0, 0)
(6.547075271606445, 3, 0, 11436)
(6.583065032958984, 0, 0, 0)
(6.63429594039917, 3, 0, 7324)
(6.670364141464233, 0, 0, 0)
(6.706401109695435, 3, 0, 3212)
(6.742354393005371, 0, 0, 0)
(6.788450717926025, 3, 0, -643)
(6.824315786361694, 0, 0, 0)
(6.870687484741211, 1, 307, 0)
(6.911658525466919, 0, 0, 0)
(6.954798460006714, 0, 3, 0)
(6.990684986114502, 3, 1, -5783)
(7.026569843292236, 0, 0, 0)
(7.067589998245239, 3, 0, 13749)
(7.103424310684204, 0, 0, 0)
(7.139366865158081, 3, 1, -3727)
(7.175180435180664, 0, 0, 0)
(7.211082458496094, 3, 0, 9637)
(7.252012491226196, 0, 0, 0)
(7.29311990737915, 3, 1, -1928)
(7.329074859619141, 0, 0, 0)
(7.365077257156372, 3, 0, 5525)
(7.400952339172363, 3, 1, -900)
(7.441893100738525, 0, 0, 0)
(7.477891683578491, 3, 0, 1413)
(7.518853664398193, 0, 0, 0)
(7.559936761856079, 3, 1, -129)
(7.601062774658203, 0, 0, 0)
(7.642091751098633, 3, 0, -1157)
(7.683153867721558, 0, 0, 0)
(7.724550247192383, 1, 305, 1)
(7.7706217765808105, 0, 0, 0)
(7.806556940078735, 1, 305, 0)
(7.842480421066284, 0, 0, 0)
(7.8885486125946045, 3, 0, 1156)
(7.92472505569458, 0, 0, 0)
(7.960580825805664, 3, 0, 2698)
(8.001603126525879, 0, 0, 0)
(8.037540912628174, 3, 0, 4754)
(8.073418140411377, 0, 0, 0)
(8.109250545501709, 3, 0, 7324)
(8.145216226577759, 0, 0, 0)
(8.191391229629517, 3, 0, 10665)
(8.232347965240479, 0, 0, 0)
(8.268320560455322, 3, 0, 14777)
(8.304208040237427, 0, 0, 0)
(8.340121269226074, 3, 0, 18889)
(8.386324167251587, 0, 0, 0)
(8.422226667404175, 3, 0, 22744)
(8.468339204788208, 0, 0, 0)
(8.50935697555542, 3, 0, 25828)
(8.555492639541626, 0, 0, 0)
(8.601670980453491, 3, 0, 28398)
(8.63762640953064, 0, 0, 0)
(8.678626775741577, 3, 0, 30454)
(8.71459436416626, 0, 0, 0)
(8.76083254814148, 3, 0, 31996)
(8.796749114990234, 0, 0, 0)
(8.837780475616455, 3, 0, 32767)
(8.878831386566162, 0, 0, 0)
(8.919892311096191, 1, 305, 1)
(8.955907583236694, 0, 0, 0)
(8.99174427986145, 3, 0, 29169)
(9.048100709915161, 0, 0, 0)
(9.089058637619019, 3, 0, 26342)
(9.125020503997803, 0, 0, 0)
(9.166118144989014, 3, 0, 22230)
(9.202000379562378, 0, 0, 0)
(9.248063564300537, 3, 0, 18118)
(9.289103507995605, 0, 0, 0)
(9.330115795135498, 3, 0, 14006)
(9.366132974624634, 0, 0, 0)
(9.402060508728027, 3, 0, 9894)
(9.438064336776733, 0, 0, 0)
(9.474460363388062, 3, 0, 6039)
(9.51572847366333, 0, 0, 0)
(9.551620721817017, 3, 0, 3212)
(9.587541580200195, 0, 0, 0)
(9.623446941375732, 1, 305, 0)
(9.659440517425537, 3, 0, 1156)
(9.695286512374878, 0, 0, 0)
(9.736319303512573, 3, 0, 128)
(9.772310733795166, 0, 0, 0)
(9.818483591079712, 3, 0, -386)
(9.85952115058899, 0, 0, 0)
(9.900573492050171, 3, 1, -3213)
(9.941657066345215, 0, 0, 0)
(9.982716798782349, 3, 0, -1157)
(10.018757581710815, 0, 0, 0)
(10.054667472839355, 3, 1, -6040)
(10.100718975067139, 0, 0, 0)
(10.13661789894104, 3, 0, -2699)
(10.18275761604309, 0, 0, 0)
(10.218660354614258, 3, 1, -9381)
(10.254497766494751, 0, 0, 0)
(10.300714254379272, 3, 0, -5012)
(10.336658477783203, 0, 0, 0)
(10.382810115814209, 3, 1, -13493)
(10.42380428314209, 0, 0, 0)
(10.464757919311523, 3, 0, -7582)
(10.50065279006958, 0, 0, 0)
(10.536473035812378, 3, 1, -17605)
(10.58262586593628, 0, 0, 0)
(10.61846399307251, 3, 0, -10666)
(10.654426336288452, 0, 0, 0)
(10.69033408164978, 3, 1, -21717)
(10.731377124786377, 0, 0, 0)
(10.767392635345459, 3, 0, -13493)
(10.808409929275513, 0, 0, 0)
(10.84946346282959, 3, 1, -25315)
(10.895590543746948, 0, 0, 0)
(10.93663477897644, 3, 0, -16577)
(10.972570180892944, 0, 0, 0)
(11.008588790893555, 3, 1, -28399)
(11.04959511756897, 0, 0, 0)
(11.085507869720459, 3, 0, -19147)
(11.131766557693481, 0, 0, 0)
(11.167729139328003, 3, 1, -30712)
(11.198558330535889, 0, 0, 0)
(11.234440326690674, 3, 0, -21203)
(11.275439023971558, 0, 0, 0)
(11.316544532775879, 3, 1, -31997)
(11.352427005767822, 0, 0, 0)
(11.388261795043945, 3, 0, -22745)
(11.434385776519775, 0, 0, 0)
(11.475386619567871, 3, 1, -32768)
(11.516386032104492, 0, 0, 0)
(11.55734372138977, 3, 0, -23516)
(11.55764389038086, 0, 0, 0)
(11.562952041625977, 3, 0, -23773)
(11.603965282440186, 0, 0, 0)
(11.639906167984009, 3, 0, -24030)
(11.675863265991211, 0, 0, 0)
(11.711811304092407, 3, 0, -24287)
(11.747692584991455, 0, 0, 0)
(11.78368067741394, 3, 0, -24544)
(11.82465672492981, 0, 0, 0)
(11.860532283782959, 3, 0, -24801)
(11.901553392410278, 0, 0, 0)
(11.942615509033203, 3, 0, -25058)
(11.978532075881958, 0, 0, 0)
(12.019522666931152, 3, 0, -25315)
(12.060526132583618, 0, 0, 0)
(12.101484060287476, 3, 0, -25572)
(12.137409687042236, 0, 0, 0)
(12.178505897521973, 3, 0, -22488)
(12.214383363723755, 0, 0, 0)
(12.250292539596558, 3, 1, -29170)
(12.286140203475952, 0, 0, 0)
(12.327064275741577, 3, 0, -19404)
(12.363003253936768, 3, 1, -24801)
(12.399308204650879, 0, 0, 0)
(12.440261602401733, 3, 0, -16063)
(12.476164817810059, 0, 0, 0)
(12.517089605331421, 3, 1, -20689)
(12.552936792373657, 0, 0, 0)
(12.59397268295288, 3, 0, -12979)
(12.629934310913086, 0, 0, 0)
(12.66582441329956, 3, 1, -16577)
(12.701677799224854, 0, 0, 0)
(12.732579231262207, 3, 0, -9638)
(12.768464803695679, 0, 0, 0)
(12.804396390914917, 3, 1, -12465)
(12.840403079986572, 0, 0, 0)
(12.87637209892273, 3, 0, -6554)
(12.897039890289307, 0, 0, 0)
(12.902402400970459, 3, 1, -8610)
(12.902703285217285, 0, 0, 0)
(12.90289568901062, 3, 0, -3727)
(12.903107404708862, 0, 0, 0)
(12.903332710266113, 3, 1, -4755)
(12.903565168380737, 0, 0, 0)
(12.903794765472412, 3, 0, -1414)
(12.904061794281006, 0, 0, 0)
(12.904290914535522, 3, 1, -1671)
(12.904513835906982, 0, 0, 0)
(12.905388593673706, 3, 0, 128)
(12.905645370483398, 0, 0, 0)
(12.905888795852661, 3, 1, 128)
(12.906114339828491, 0, 0, 0)
(12.90634560585022, 0, 3, 0)
(12.906566619873047, 0, 0, 0)
(12.90685248374939, 3, 1, 32767)
(12.949498653411865, 0, 0, 0)
(12.985485076904297, 3, 0, -2442)
(13.006578922271729, 0, 0, 0)
(13.042473793029785, 3, 0, 1156)
(13.08346152305603, 0, 0, 0)
(13.119264125823975, 3, 0, 5011)
(13.160301446914673, 0, 0, 0)
(13.201290845870972, 3, 0, 8609)
(13.23715615272522, 0, 0, 0)
(13.278177261352539, 3, 1, 29940)
(13.314019203186035, 0, 0, 0)
(13.350086212158203, 3, 0, 12464)
(13.385905504226685, 0, 0, 0)
(13.432286262512207, 3, 1, 27884)
(13.46812915802002, 0, 0, 0)
(13.504006385803223, 3, 0, 16319)
(13.555114030838013, 0, 0, 0)
(13.590927124023438, 3, 1, 25571)
(13.631853580474854, 0, 0, 0)
(13.672893762588501, 3, 0, 20431)
(13.708855628967285, 0, 0, 0)
(13.744714498519897, 3, 1, 22487)
(13.785629987716675, 0, 0, 0)
(13.82151460647583, 3, 0, 24029)
(13.86752200126648, 3, 1, 19146)
(13.903464555740356, 0, 0, 0)
(13.949641227722168, 3, 0, 27113)
(13.985625982284546, 0, 0, 0)
(14.026590824127197, 3, 1, 15548)
(14.067687273025513, 0, 0, 0)
(14.103599309921265, 3, 0, 29169)
(14.14452838897705, 0, 0, 0)
(14.185458898544312, 3, 1, 12207)
(14.221681118011475, 0, 0, 0)
(14.267773389816284, 3, 0, 30711)
(14.30357575416565, 0, 0, 0)
(14.33985185623169, 3, 1, 9123)
(14.375691890716553, 0, 0, 0)
(14.421833515167236, 3, 0, 31996)
(14.467877626419067, 0, 0, 0)
(14.503745555877686, 3, 1, 6553)
(14.549895763397217, 0, 0, 0)
(14.585883140563965, 3, 0, 32253)
(14.627047061920166, 0, 0, 0)
(14.668011903762817, 3, 1, 4497)
(14.703993320465088, 0, 0, 0)
(14.744993925094604, 3, 0, 32510)
(14.780961751937866, 0, 0, 0)
(14.816969633102417, 3, 1, 2698)
(14.85286831855774, 0, 0, 0)
(14.888816118240356, 3, 0, 32767)
(14.93493103981018, 0, 0, 0)
(14.97590947151184, 1, 307, 1)
(15.011842012405396, 3, 1, 1670)
(15.04777216911316, 0, 0, 0)
(15.088784217834473, 3, 1, 899)
(15.124654054641724, 0, 0, 0)
(15.160677433013916, 3, 1, 385)
(15.196677207946777, 0, 0, 0)
(15.237825155258179, 3, 1, 128)
(15.28401494026184, 0, 0, 0)
(15.325061798095703, 3, 1, -129)
(15.360989093780518, 0, 0, 0)
(15.39689826965332, 3, 0, 26599)
(15.437823295593262, 0, 0, 0)
(15.48393702507019, 3, 0, 22487)
(15.524891138076782, 0, 0, 0)
(15.56584358215332, 3, 0, 18632)
(15.601800680160522, 0, 0, 0)
(15.642833232879639, 3, 0, 14520)
(15.683909893035889, 0, 0, 0)
(15.725109100341797, 3, 0, 10408)
(15.766048431396484, 0, 0, 0)
(15.801975727081299, 3, 0, 6296)
(15.837941646575928, 0, 0, 0)
(15.883951663970947, 3, 0, 2184)
(15.925042390823364, 0, 0, 0)
(15.96094036102295, 3, 0, -386)
(16.001994609832764, 0, 0, 0)
(16.048417806625366, 1, 307, 0)
(16.084337949752808, 0, 0, 0)
(16.120187044143677, 3, 0, 1670)
(16.16112756729126, 0, 0, 0)
(16.202110290527344, 3, 0, 3212)
(16.237993717193604, 0, 0, 0)
(16.289361238479614, 3, 0, 5268)
(16.32528281211853, 0, 0, 0)
(16.371519804000854, 3, 0, 7838)
(16.412660360336304, 0, 0, 0)
(16.453645706176758, 0, 3, 0)
(16.489639282226562, 0, 0, 0)
(16.525482654571533, 1, 305, 0)
(16.566595792770386, 0, 0, 0)
(16.60238742828369, 3, 1, 30711)
(16.63840389251709, 0, 0, 0)
(16.68455481529236, 3, 1, 28655)
(16.73062229156494, 0, 0, 0)
(16.771706581115723, 3, 1, 25571)
(16.812697172164917, 0, 0, 0)
(16.85366463661194, 3, 1, 21716)
(16.899778366088867, 0, 0, 0)
(16.945895195007324, 3, 1, 17604)
(16.986910343170166, 0, 0, 0)
(17.02284073829651, 3, 1, 13492)
(17.063812017440796, 0, 0, 0)
(17.099763870239258, 3, 1, 9637)
(17.140767097473145, 0, 0, 0)
(17.176731824874878, 3, 1, 6039)
(17.21261215209961, 0, 0, 0)
(17.25363516807556, 3, 1, 3212)
(17.289530992507935, 0, 0, 0)
(17.325352907180786, 3, 1, 1413)
(17.36132526397705, 0, 0, 0)
(17.40230131149292, 3, 1, 128)
(17.43822193145752, 0, 0, 0)
(17.484339952468872, 3, 1, -129)
(17.520184755325317, 0, 0, 0)
(17.566233158111572, 3, 0, -386)
(17.607242822647095, 0, 0, 0)
(17.648281812667847, 3, 0, -1157)
(17.689374923706055, 0, 0, 0)
(17.72525978088379, 3, 0, -2442)
(17.76118755340576, 0, 0, 0)
(17.802168607711792, 3, 0, -4241)
(17.838148832321167, 0, 0, 0)
(17.879103660583496, 3, 0, -6297)
(17.91509699821472, 0, 0, 0)
(17.95618486404419, 3, 0, -8867)
(17.99713158607483, 0, 0, 0)
(18.0382022857666, 3, 0, -11951)
(18.084359407424927, 0, 0, 0)
(18.120330810546875, 3, 0, -15549)
(18.16132950782776, 0, 0, 0)
(18.19729256629944, 3, 0, -19404)
(18.233216524124146, 0, 0, 0)
(18.269094228744507, 3, 0, -22745)
(18.31508708000183, 0, 0, 0)
(18.351048946380615, 3, 0, -25572)
(18.386907815933228, 0, 0, 0)
(18.422807216644287, 3, 0, -27885)
(18.468895196914673, 0, 0, 0)
(18.504842281341553, 3, 0, -29941)
(18.550801277160645, 0, 0, 0)
(18.591752290725708, 3, 0, -31483)
(18.627606630325317, 0, 0, 0)
(18.66857933998108, 3, 0, -32511)
(18.704477787017822, 0, 0, 0)
(18.745561361312866, 3, 0, -32768)
(18.791676998138428, 0, 0, 0)
(18.82800817489624, 3, 0, -30455)
(18.86900568008423, 0, 0, 0)
(18.90509796142578, 3, 0, -27885)
(18.95131754875183, 0, 0, 0)
(18.992336988449097, 3, 0, -23773)
(19.028229236602783, 0, 0, 0)
(19.06921124458313, 3, 0, -19661)
(19.105116844177246, 0, 0, 0)
(19.141043186187744, 3, 0, -15549)
(19.176916360855103, 0, 0, 0)
(19.22803044319153, 3, 0, -11437)
(19.263925790786743, 0, 0, 0)
(19.299962282180786, 3, 0, -7582)
(19.33585262298584, 0, 0, 0)
(19.376885890960693, 3, 0, -4241)
(19.42291784286499, 0, 0, 0)
(19.46891713142395, 3, 0, -1671)
(19.504841566085815, 0, 0, 0)
(19.54066228866577, 3, 0, -129)
(19.57667851448059, 0, 0, 0)
(19.61761164665222, 3, 0, 128)
(19.65363311767578, 0, 0, 0)
(19.68980860710144, 3, 1, -386)
(19.72568440437317, 0, 0, 0)
(19.766767501831055, 3, 0, 642)
(19.797608852386475, 0, 0, 0)
(19.838661909103394, 3, 1, -1414)
(19.884666204452515, 0, 0, 0)
(19.935911417007446, 3, 0, 1670)
(19.971784830093384, 0, 0, 0)
(20.017757415771484, 3, 1, -2956)
(20.06896209716797, 0, 0, 0)
(20.104959964752197, 3, 0, 3212)
(20.151137590408325, 0, 0, 0)
(20.187228679656982, 3, 1, -5269)
(20.22822070121765, 0, 0, 0)
(20.269393920898438, 3, 0, 5268)
(20.30531406402588, 0, 0, 0)
(20.351375579833984, 3, 1, -8867)
(20.387308835983276, 0, 0, 0)
(20.428266525268555, 3, 0, 8095)
(20.474478483200073, 0, 0, 0)
(20.51041603088379, 3, 1, -12979)
(20.551530361175537, 0, 0, 0)
(20.58752751350403, 3, 0, 11179)
(20.6285560131073, 0, 0, 0)
(20.66446018218994, 3, 1, -16834)
(20.70044207572937, 0, 0, 0)
(20.741422176361084, 3, 0, 14263)
(20.777397871017456, 3, 1, -20946)
(20.818406343460083, 0, 0, 0)
(20.85430884361267, 3, 0, 17090)
(20.900470733642578, 0, 0, 0)
(20.94148826599121, 3, 1, -24801)
(20.977423429489136, 0, 0, 0)
(21.018410205841064, 3, 0, 19660)
(21.054376363754272, 0, 0, 0)
(21.090688228607178, 3, 1, -27885)
(21.131768703460693, 0, 0, 0)
(21.167795658111572, 3, 0, 21716)
(21.20372438430786, 0, 0, 0)
(21.249921321868896, 3, 1, -30455)
(21.29107403755188, 0, 0, 0)
(21.332104444503784, 3, 0, 23258)
(21.36798596382141, 0, 0, 0)
(21.403969764709473, 3, 1, -31997)
(21.419640064239502, 0, 0, 0)
(21.46570110321045, 3, 0, 24286)
(21.501604557037354, 0, 0, 0)
(21.55288529396057, 3, 1, -32768)
(21.5939724445343, 0, 0, 0)
(21.629918813705444, 3, 0, 24800)
(21.665974617004395, 0, 0, 0)
(21.70180916786194, 3, 0, 25057)
(21.742838859558105, 0, 0, 0)
(21.78897261619568, 0, 3, 0)
(21.82479500770569, 3, 1, 899)
(21.865789651870728, 0, 0, 0)
(21.90163779258728, 3, 0, -8610)
(21.952836751937866, 0, 0, 0)
(22.004047393798828, 3, 1, 1156)
(22.039889574050903, 0, 0, 0)
(22.080946445465088, 3, 0, -11437)
(22.12211012840271, 0, 0, 0)
(22.157994747161865, 3, 1, 1413)
(22.20406937599182, 0, 0, 0)
(22.245185613632202, 3, 0, -14778)
(22.286117553710938, 3, 1, 1670)
(22.327086210250854, 0, 0, 0)
(22.36801815032959, 3, 0, -17862)
(22.40895700454712, 0, 0, 0)
(22.44491195678711, 3, 1, 1927)
(22.490925550460815, 0, 0, 0)
(22.526870250701904, 3, 0, -21203)
(22.567875385284424, 0, 0, 0)
(22.603829383850098, 3, 1, 2184)
(22.649882316589355, 0, 0, 0)
(22.69084620475769, 3, 0, -24287)
(22.726813077926636, 0, 0, 0)
(22.77284526824951, 3, 0, -26857)
(22.80869197845459, 0, 0, 0)
(22.849663019180298, 3, 1, 2441)
(22.88548469543457, 0, 0, 0)
(22.91738247871399, 3, 0, -28913)
(22.963566541671753, 0, 0, 0)
(23.004615783691406, 3, 0, -30712)
(23.04063630104065, 0, 0, 0)
(23.081631183624268, 3, 0, -31740)
(23.11755084991455, 0, 0, 0)
(23.158509016036987, 3, 0, -32511)
(23.199517250061035, 0, 0, 0)
(23.240490913391113, 3, 0, -32768)
(23.27635931968689, 0, 0, 0)
(23.317296504974365, 3, 0, -29170)
(23.35827612876892, 0, 0, 0)
(23.394272565841675, 3, 0, -26857)
(23.430129289627075, 0, 0, 0)
(23.471080780029297, 3, 0, -23516)
(23.506915807724, 0, 0, 0)
(23.542783975601196, 3, 0, -19661)
(23.57857918739319, 0, 0, 0)
(23.61961317062378, 3, 0, -15549)
(23.66055202484131, 0, 0, 0)
(23.69640326499939, 3, 0, -11694)
(23.73226261138916, 0, 0, 0)
(23.768178701400757, 3, 0, -8096)
(23.809267282485962, 0, 0, 0)
(23.84518599510193, 3, 1, 385)
(23.88107419013977, 0, 0, 0)
(23.911947011947632, 3, 0, -5269)
(23.95802640914917, 0, 0, 0)
(23.993916749954224, 3, 1, 128)
(24.02974843978882, 0, 0, 0)
(24.065555095672607, 3, 0, -2956)
(24.101375102996826, 3, 1, -129)
(24.142281532287598, 0, 0, 0)
(24.183191299438477, 3, 0, -1157)
(24.229230403900146, 0, 0, 0)
(24.275272607803345, 3, 0, -129)
(24.311259984970093, 0, 0, 0)
(24.347270488739014, 3, 0, 128)
(24.383092880249023, 0, 0, 0)
(24.424036502838135, 0, 3, 0)
(24.459921836853027, 0, 0, 0)
(24.50086808204651, 3, 0, 7067)
(24.536744356155396, 0, 0, 0)
(24.57261824607849, 3, 0, 3212)
(24.613685846328735, 0, 0, 0)
(24.649535655975342, 3, 0, -386)
(24.685362339019775, 0, 0, 0)
(24.721269845962524, 1, 307, 0)
(24.757127285003662, 0, 0, 0)
(25.939958810806274, 3, 0, 2441)
(25.981062650680542, 0, 0, 0)
(26.02721118927002, 3, 0, 4754)
(26.07330894470215, 0, 0, 0)
(26.1244637966156, 3, 0, 7581)
(26.16031575202942, 0, 0, 0)
(26.20129418373108, 3, 0, 11436)
(26.237176656723022, 0, 0, 0)
(26.273113012313843, 3, 0, 15548)
(26.309130668640137, 0, 0, 0)
(26.350275993347168, 3, 0, 19403)
(26.386180877685547, 0, 0, 0)
(26.42204999923706, 3, 0, 23258)
(26.457923889160156, 0, 0, 0)
(26.49384307861328, 3, 0, 26599)
(26.534806489944458, 0, 0, 0)
(26.57062554359436, 3, 0, 29169)
(26.61161231994629, 0, 0, 0)
(26.647453784942627, 3, 0, 31225)
(26.693668365478516, 0, 0, 0)
(26.729477882385254, 3, 0, 32253)
(26.765410661697388, 0, 0, 0)
(26.80645203590393, 3, 0, 32767)
(26.8424015045166, 0, 0, 0)
(26.883498907089233, 1, 305, 1)
(26.924696683883667, 0, 0, 0)
(26.96576976776123, 1, 305, 0)
(27.001683473587036, 0, 0, 0)
(27.415902853012085, 1, 305, 1)
(27.456835508346558, 0, 0, 0)
(27.543915271759033, 1, 305, 0)
(27.5849666595459, 0, 0, 0)
(27.659945011138916, 3, 0, 30711)
(27.700961589813232, 0, 0, 0)
(27.741923809051514, 3, 0, 28912)
(27.777761697769165, 0, 0, 0)
(27.8138644695282, 3, 0, 26856)
(27.85486650466919, 0, 0, 0)
(27.89586591720581, 3, 0, 24286)
(27.931957244873047, 0, 0, 0)
(27.967913389205933, 3, 0, 21202)
(28.008897066116333, 0, 0, 0)
(28.049875736236572, 3, 0, 17604)
(28.090840578079224, 0, 0, 0)
(28.126688480377197, 3, 0, 13749)
(28.167678833007812, 0, 0, 0)
(28.208720207214355, 3, 0, 10408)
(28.24475646018982, 0, 0, 0)
(28.275696754455566, 3, 0, 7324)
(28.31166911125183, 0, 0, 0)
(28.352720737457275, 3, 0, 5011)
(28.38855814933777, 0, 0, 0)
(28.42954730987549, 3, 0, 2955)
(28.480706214904785, 0, 0, 0)
(28.521687030792236, 3, 0, 1670)
(28.557564735412598, 0, 0, 0)
(28.598552703857422, 3, 0, 642)
(28.634441375732422, 0, 0, 0)
(28.670342445373535, 3, 0, 128)
(28.71130347251892, 0, 0, 0)
(28.747276067733765, 3, 0, 3469)
(28.783177375793457, 0, 0, 0)
(28.819019317626953, 3, 0, 6039)
(28.86003017425537, 0, 0, 0)
(28.895899772644043, 3, 0, 8866)
(28.942104816436768, 0, 0, 0)
(28.98319959640503, 3, 0, 12464)
(29.019110679626465, 0, 0, 0)
(29.060179710388184, 3, 0, 16576)
(29.09610342979431, 0, 0, 0)
(29.111663818359375, 3, 0, 20431)
(29.147735118865967, 0, 0, 0)
(29.184050798416138, 3, 0, 24029)
(29.219959497451782, 0, 0, 0)
(29.261046409606934, 3, 0, 26856)
